c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,tls_session_stat:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131,c_TLSvers:132,s_TLSvers:133,dns_enc:134,browser,website,behaviour
5.0,1.0,3.0,1.0,517.0,1.0,517.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,1448.0,1.0,1448.0,0.0,0.0,0.0,1.0,0.0,1703736593004.0847,1703736593102.6047,98.52,2.121,98.508,2.121,98.508,1.569,2.882,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,0.964301,0.584,1.548,0.513159,3.0,64.0,64.0,0.020998,0.021,0.021,0.0,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,517.0,64256.0,64240.0,0.0,517.0,517.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,1448.0,524288.0,28544.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,2.121,98.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,591.0,2.0,591.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736495575.4087,1703736495703.424,128.015,2.784,90.19,93.187,127.998,2.07,3.441,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.013975,0.615,2.06,0.698777,4.0,64.0,64.0,0.0042,0.002,0.01,0.003347,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,74.0,64256.0,62464.0,0.0,517.0,74.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,93.187,90.249,0.0,127.998,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,591.0,2.0,591.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736650344.265,1703736650470.83,126.565,2.692,88.663,92.142,126.551,1.797,3.543,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,0.970226,0.599,1.787,0.555448,4.0,64.0,64.0,0.0038,0.002,0.01,0.003493,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,74.0,64256.0,62464.0,0.0,517.0,74.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,92.142,88.727,0.0,126.551,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,609.0,2.0,609.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5446.0,5.0,5446.0,0.0,0.0,0.0,1.0,0.0,1703736561372.3547,1703736561497.7207,125.366,2.847,88.673,91.105,125.348,1.948,3.437,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,0.977976,0.59,1.94,0.643629,4.0,64.0,64.0,0.0088,0.004,0.017,0.004868,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,535.0,74.0,64256.0,63488.0,0.0,535.0,74.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,252.0,524288.0,28544.0,0.0,1448.0,252.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,91.105,89.001,0.0,125.348,0.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,591.0,2.0,591.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736761510.2708,1703736761640.299,130.028,2.743,92.649,94.852,130.018,1.964,3.679,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.109472,0.785,1.877,0.515457,4.0,64.0,64.0,0.036199,0.003,0.087,0.044572,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,74.0,64256.0,63488.0,0.0,517.0,74.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,94.852,92.844,0.0,130.018,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
5.0,1.0,3.0,1.0,599.0,1.0,599.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,1448.0,1.0,1448.0,0.0,0.0,0.0,1.0,0.0,1703736767932.125,1703736768023.801,91.676,2.2,91.661,2.2,91.661,1.452,2.86,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,0.926302,0.66,1.445,0.449233,3.0,64.0,64.0,0.006999,0.007,0.007,0.0,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,599.0,599.0,64256.0,64240.0,0.0,599.0,599.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,1448.0,524288.0,28544.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,2.2,91.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,609.0,2.0,609.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5446.0,5.0,5446.0,0.0,0.0,0.0,1.0,0.0,1703736388883.549,1703736389009.057,125.508,2.815,90.631,91.397,125.498,1.703,3.968,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.013475,0.483,1.695,0.532204,4.0,64.0,64.0,0.006,0.002,0.013,0.004637,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,535.0,74.0,64256.0,62464.0,0.0,535.0,74.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,252.0,524288.0,28544.0,0.0,1448.0,252.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,91.397,90.691,0.0,125.498,0.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
5.0,1.0,3.0,1.0,567.0,1.0,567.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,1448.0,1.0,1448.0,0.0,0.0,0.0,1.0,0.0,1703736800284.008,1703736800387.071,103.063,6.274,103.049,6.274,103.049,2.255,7.532,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.349622,0.558,2.233,0.841254,3.0,64.0,64.0,0.021998,0.022,0.022,0.0,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,567.0,567.0,64256.0,64240.0,0.0,567.0,567.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,1448.0,524288.0,28544.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,6.274,103.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,673.0,2.0,673.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736637368.943,1703736637493.87,124.927,2.884,90.154,91.43,124.909,2.187,3.948,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.106472,0.575,2.177,0.747614,4.0,64.0,64.0,0.008,0.002,0.019,0.006892,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,599.0,74.0,64256.0,62464.0,0.0,599.0,74.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,91.43,90.26,0.0,124.909,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,609.0,2.0,609.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5446.0,5.0,5446.0,0.0,0.0,0.0,1.0,0.0,1703736533779.898,1703736533912.6067,132.709,3.244,96.681,97.465,132.696,2.13,3.977,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.099223,0.632,2.113,0.686207,4.0,64.0,64.0,0.0124,0.002,0.023,0.008706,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,535.0,74.0,64256.0,62464.0,0.0,535.0,74.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,252.0,524288.0,28544.0,0.0,1448.0,252.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,97.465,96.77,0.0,132.696,0.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,591.0,2.0,591.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5444.0,5.0,5444.0,0.0,0.0,0.0,1.0,0.0,1703736470894.024,1703736471023.133,129.109,2.759,90.0,94.498,129.097,2.376,3.847,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.170221,0.541,2.329,0.805286,4.0,64.0,64.0,0.024,0.004,0.056,0.025348,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,74.0,64256.0,64128.0,0.0,517.0,74.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,250.0,524288.0,28544.0,0.0,1448.0,250.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,94.498,90.517,0.0,129.097,0.0,4487.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,673.0,2.0,673.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736235665.441,1703736235797.878,132.437,4.573,96.038,98.182,132.424,1.961,5.916,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.277468,0.772,1.95,0.505349,4.0,64.0,64.0,0.0116,0.002,0.039,0.015742,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,599.0,74.0,64256.0,63488.0,0.0,599.0,74.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,98.182,96.152,0.0,132.424,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,609.0,2.0,609.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736740390.534,1703736740524.908,134.374,2.23,95.15,98.448,134.357,1.806,3.296,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.067473,0.701,1.759,0.488927,4.0,64.0,64.0,0.0116,0.002,0.047,0.019832,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,535.0,74.0,64256.0,62464.0,0.0,535.0,74.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,98.448,95.187,0.0,134.357,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,609.0,2.0,609.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736707959.964,1703736708105.66,145.696,2.918,101.754,103.808,145.681,2.036,3.933,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.088473,0.54,2.026,0.654396,4.0,64.0,64.0,0.012,0.003,0.038,0.014782,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,535.0,74.0,64256.0,63488.0,0.0,535.0,74.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,103.808,101.899,0.0,145.681,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,609.0,2.0,609.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5444.0,5.0,5444.0,0.0,0.0,0.0,1.0,0.0,1703736848941.516,1703736849071.468,129.952,2.905,92.454,94.325,129.94,2.511,3.75,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.110222,0.512,2.487,0.928642,4.0,64.0,64.0,0.0114,0.002,0.024,0.011104,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,535.0,74.0,64256.0,62464.0,0.0,535.0,74.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,250.0,524288.0,28544.0,0.0,1448.0,250.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,94.325,92.568,0.0,129.94,0.0,4487.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,591.0,2.0,591.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736867833.472,1703736867959.992,126.52,2.613,89.599,91.36,126.508,1.706,3.37,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,0.959726,0.567,1.699,0.504154,4.0,64.0,64.0,0.0218,0.002,0.076,0.031236,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,74.0,64256.0,63488.0,0.0,517.0,74.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,91.36,89.799,0.0,126.508,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,591.0,2.0,591.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736714337.294,1703736714468.402,131.108,2.974,93.282,96.125,131.079,2.311,3.754,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.099223,0.556,2.305,0.810081,4.0,64.0,64.0,0.0028,0.001,0.006,0.001924,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,74.0,64256.0,62464.0,0.0,517.0,74.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,96.125,93.32,0.0,131.079,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,591.0,2.0,591.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5446.0,5.0,5446.0,0.0,0.0,0.0,1.0,0.0,1703736689127.643,1703736689257.876,130.233,5.287,91.704,94.244,130.203,2.169,6.339,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.286718,0.848,2.142,0.580831,4.0,64.0,64.0,0.011,0.003,0.027,0.00967,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,517.0,74.0,64256.0,62464.0,0.0,517.0,74.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,252.0,524288.0,28544.0,0.0,1448.0,252.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,94.244,91.944,0.0,130.203,0.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,641.0,2.0,641.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736555057.601,1703736555188.846,131.245,3.533,93.203,95.575,131.221,2.738,4.254,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.151471,0.506,2.723,1.051528,4.0,64.0,64.0,0.008,0.002,0.015,0.006124,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,567.0,74.0,64256.0,62464.0,0.0,567.0,74.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,95.575,93.316,0.0,131.221,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
10.0,1.0,8.0,5.0,673.0,2.0,673.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,3.0,5445.0,5.0,5445.0,0.0,0.0,0.0,1.0,0.0,1703736540039.317,1703736540164.842,125.525,2.769,89.181,91.564,125.508,2.017,3.426,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,0.963976,0.558,2.006,0.695962,4.0,64.0,64.0,0.008,0.002,0.017,0.006364,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,599.0,74.0,64256.0,62464.0,0.0,599.0,74.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,251.0,524288.0,28544.0,0.0,1448.0,251.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,1.0,91.564,89.333,0.0,125.508,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
5.0,1.0,3.0,1.0,567.0,1.0,567.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1448.0,1.0,1448.0,0.0,0.0,0.0,1.0,0.0,1703736414107.406,1703736414203.153,95.747,2.437,95.726,2.437,95.726,2.071,3.103,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.349433,0.666,2.033,0.0,2.0,64.0,64.0,0.037996,0.038,0.038,0.0,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,567.0,567.0,64256.0,64240.0,0.0,567.0,567.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,1448.0,524288.0,28544.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,2.437,95.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
5.0,1.0,3.0,1.0,535.0,1.0,535.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,1448.0,1.0,1448.0,0.0,0.0,0.0,1.0,0.0,1703736242535.54,1703736242638.0107,102.471,5.448,102.46,5.448,102.46,2.07,6.664,1.0,1.0,0.0,0.0,8192.0,0.0,0.0,1.338622,0.753,2.047,0.655663,3.0,64.0,64.0,0.022998,0.023,0.023,0.0,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1460.0,535.0,535.0,64256.0,64240.0,0.0,535.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1460.0,1448.0,1448.0,524288.0,28544.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,5.448,102.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,chrome,google,selenium
